chosen,rejected
"Este artículo debe ser borrado y su autor debería volver a la escuela primaria. O sustitúyanlo por esto, que tendrá más gracia:  La familia política viene a ser, pues eso, todo el mundo lo sabe, ya lo dice la misma palabra, como la familia política. Y hay más clases de familia política pero no me acuerdo de cuales ",ola soy un niño conseroso y pendejo porfabor soy hundureno quiero unos sapatos nike y no me den frigoles hundureño:persona pobre ganas de tener un futuro bueno con unos sapatitos nike y unos frigolites mexicanos les encanta la panocha sudada 2806:1000:8001:59F2:B124:B76A:193A:[[Categoría:#REDIRECCIÓN [[[[:Archivo:Media: Í]]]]]]
"Xd, en el artículo tonto, moest no para de poner tonterías, le e enviado 1 aviso y sigue....Aviso a un bibliotecario? Las trompetas de ","¿Imbécil, acaso es que escribir una edición desde un proxy no tiene el mismo valor que hacerlo desde una ip normal?"
"Hola Oboe!!! Gusto en verte una vez mas. Ya corregí tus observaciones, otras las observé. Je. Fijate, porfa. Te mando un gran abrazo.25px ", 100px    genocidas nazis    Grande era Alemania con sus empresas y civiles antes de ser bombardeados por los americanos por culpa de los genocidas nazis en rusia. 
Dying Fetus es solamente death metal & grindcore tocan los 2 géneros no tocan deathgrind no sean tarados por favor.,bueno negro lo primero que tenes que hacer es irte a la puta madre q te pario despues dobla a la isquierda ah ajjaj no encerio america posee una gran variedad de climas pero el mas imortante es el de la concha de la lora
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx Las referencias veladas y usadas de forma descalificatorias acerca de la orientación sexual de este personaje son profundamente homófobas. Que sea buen o mal gestor público es independiente de su orientación sexual. Y no a todo el mundo que le gusta Camilo Sexto o Village People es gay. El que ha escrito esto debió quedarse anclado en los años 70 y la wilkipedia es algo mucho más actual,la tartracina es muy ligera para la saud coman mucha   zzzz   esoy en boca de tantos tontos y de muchos otros sudo por los poros me la sudan lo que hablen loos foros estoy a años de luz de clud de idiotas que me envidian por que sus pivas me follarian
"Pues si das el asunto por zanjado, por mi parte no hay más que decir y me congratulo enormemente por ello. Si como tus compañeros de abajo quieres debatir el tema de los editores expertos, estaré feliz, encantadísimo y siempre abierto, aquí o en la lista de correos de WM-ES, en IRC o por cualquier medio. Toda idea y aportación es útil, escuchada y bienvenida. Muchas gracias y siempre un enorme abrazo:—Gustavo  carra   12:19 8 jun 2010 (UTC)",Es que USA se mete donde no le llaman. ¿Por qué crees que son tan repudiados en todo el mundo? El peor error de Dios fue el haber dado al mundo esa horrible enfermedad llamada Estados Unidos. 2806:1000:8200:5595:F4FA:7333:66E4:
"Me parece que aquí quien tiene que leer cosas eres tú, el uso de la x como para expresar el fonema de la j también se empleaba después de lo que dices tú, y para que veas que no tienes razón con lo de los amerindismos, tienes el caso del estado de Texas/Tejas en EEUU, pero claro, como no hacéis más que guiaros por motivos patrióticos, así llenáis esto de tonterías",yo pienso que este era un viejo loco que no sabia que era lo que hacia y nos complico la vida a los estudiante con su dichosa ley aver si deja de estar jodiendo con esa puta ley
"No lo son, para empezar, pero siguiendo tu lógica Europa debería ser de Asia, y no lo es, y yo tengo 18 años, enano!! xD","Que te den por atras so mari-con, y ahora bloqueame que ya estoy renovando la IP so gi li po yas"
"Estimada Jane, Con motivo de la visita de representantes de la Wikimedia Foundation a Argentina estamos organizando el primer encuentro del año. Queremos que la fundación conozca a los principales protagonistas de nuestros programas y actividades, y los verdaderos hacedores del movimiento ¡ustedes! Es por eso que te invitamos al I Wiki encuentro del 2015 que va a realizarse en The Temple bar, Costa Rica 4677 en Palermo, el día 29 de marzo a partir de las 19:00h. Para poder reservar necesitamos que firmes confirmando tu asistencia. ¡Te esperamos! Giselle Bordoy ",hola bananananananannanananaq me lleven en tren q me lleven en tren kla puta q te pario forrananananananananan papapapapa panaram panamrama panarama BATMANNNNNN!
"Puede quedarse así. Simplemente me pareció raro (falta de costumbre visual, supongo). Lo del jazz afrocubano no amainó. Simplemente, el artículo correspondiente está semiprotegido (igual que algunos otros relacionados) y las IP no pueden actuar. Cada vez que vence la semiprotección, actúan, y los biblios vuelven a semiptoegerlo (en la última ocasión, hasta octubre). En fin. Saludos.",Sólo un pedazo de mierda haría lo que hizo este weon -y eso que no soy precisamente un fan de Volodia-.
"Disculpame, en realidad me desubiqué, y lo dije por decir. En realidad he ido a lugares hermosos y me terminó gustando, pero hay otras zonas (de números que no me acuerdo) que están bien descuidadas, pero, que le vamos a hacer. Saludos y estamos en contacto.   Sεεвiiтααw 20px   ,    ¿?    16:22 10 ene 2011 (UTC)","no estoy de acuerdo con esta pag que acabo de ver, debido a que se refieren al futbolista italino GIANLUIGI BUFFON como un marico... pero yo les informo que es el MEJOR portero del MUNDO!!!!!!!!! este si que en verdad logra un jogo bonito"
"Y otro punto.. COmo mencionaste, el archivo está liberado para su uso publico. Entiendo lo que dices acerca que sea justo darle su credito a Sofree, pero a la vez, eso es la idea de ese tipo de licencia, no? De no tener que dar ningun credito o nada? Y ademas, y fue su (ni mi) creación, si hablamos de verdad; fue del STC. Entonces, otra vez, calmate, y hasta la proxima.. ","Pues fijate que a tu a mi! menos me asustas!!¬¬ Y con eso que hiciste me dejaste claro que eres un mediocre! Solo te pregunte la razon por la cual habias borrado mi articulo y lo unico que hicistes fue bloquearme y amenzarme ¬¬ Ademas no creo que tengas ningun argumento en tu defensa ya que el articulo que tu borraste ¬¬ solo era una copia del que esta en ingles, el cual sigue intacto desde hace tiempo, de hecho el articulo que estaba en ingles tenia hasta majaderias, las cuales yo lo edite! Ya basta de andar borrando articulos injustificadamente! por que si crees que me voy a quedar cruzado de brazos! estas muy equivocado! que no eres el unico que sabe leyes! y no dejare que mi primer articulo siga siendo borrado solo por el caprichito de una persona que se dice ser  educada "
"Hola de nuevo, he visto tu   lío   con Biozona. Para otra ocasión puedes usar la plantilla «en obras», así queda claro que tienes intención de ampliar tu trabajo y evitas el riesgo de borrado por falta de contenido. ",No entiendo tu pvta y mald!ta estupida idea de borrar la pagina de Adela Huerta osea no eres nadie como para borrar paginas espero que te mueras y pudras en el infierno.
"Este planeta se descubrió el 9 de noviembre, y es el primero que podría tener vida. Me encargaré de ampliarlo. Gracias.-Leo- (discusión) 07:11 11 nov 2012 (UTC)","Sos u hijo de remilputa Rosaringonazo encima no contestas gratuitamente quien te cres que sos loco, anda a cagar y sacate el sorete seco que tenes en el orto puto, morite"
"- De hecho, en el bootleg que poseo de La Riviera en el 1999 José lanza el grito de CABRONES! varias veces. Ese grito es más antiguo que el Finisterra.201.192.60.","SUS FRUTOS SON LA MENTIRA Y EL PLAGIO DE OBRAS DE ESOTERISTAS. AYUDAR A CONFUNDIR. EN ESO AYUDO. Y TE RECOMENDARIA QUE PRIMERO, LEAS MAS SOBRE TU  MAESTRO JESUS  QUE ES UN INVENTO Y QUE JAMAS EXISTIO"
"Con la incorporación del vuelo Lima-PortoAlegre-Lima tres veces por semanas por parte de TACA Perú, se va incrementando la integración aérea entre Perú y Brasil. Posiblemente más adelante se agregue más ciudades a los destinos desde Lima hacia Brasil, especialmente las ciudades del norte brasileño. Las candidatas pueden ser Salvador, Recife y Fortaleza. También es posible que se conecte con Manaus en la selva, Belo Horizonte en el centro-sur ó tal vez Brasilia en el Planalto y así internacionalizar el aeropuerto de esta ciudad que casi no tiene vuelos al extranjero conectándola con el hub de Lima. Veremos qué aerolíneas se interesan en esta futura ampliación de la integración. No sólo LAN con su posible LAN-Brasil, sino la poderosa TAM que sólo conecta a Lima con Sao Paulo. Saludos, Arquiper (Usuario Discusión:Arquiper)",anarkia (claudio)esta vien pero paresemos nazis con las wueas de las banderas estamos igual que los nazis culiaos amando la primera estupides que se nos crusa yo soy super anarquista y creeo que ebemos empezar actuar educarse luchar y no a preocuparnos por banderas que yo sepa nosotros odiamos todas las malditas banderas nuestra unica bandera es la negra aquella que niega las demas xao hermanos/as y hasta la victoria siempre.
"Unas pequeñas observaciones: En el    punto 3    se habla de  lesiones graves , pero es la causa de  intento de homicidio  que antes tenía esa carátula. Sobre el    punto 12   , hay una propuesta realizada aquí. Del    punto 16  , se puede encontrar una propuesta aquí. Saludos.Mans «...When you knock me down I get the f**k back up again!» 13:56 28 jul 2017 (UTC)",ERES UN HIJO DE LA GRAN PUTA MALNACIDO PORTUGUES DE MIERDA!!! MAÑANA EN EL AEROPUERTO TE VAMOS A MAATAR CABRONAZO...FIGO MUERTE!
Ya terminé con el Lutero ese. Dejé unos comentarios en la página de discusión de Lutero. Saludos. (Cuando quieras te cuento el chiste luterano). ,"Por muy omnipresente que esté, tanto le molesta la idea de COPIAR todo lo que ha puesto sobre el fuerismo carlista y nacionalista y PEGARLO en un nuevo artículo sobre Fuerismo (sólo tiene que hacer clic y redactarlo). ¿Tiene que estar por narices aquí todo eso que no está directamente relacionado con el periódico por su puñetera voluntad?"
"Saludos Millars. Te deseo lo mejor en la votación ACAD. ¡Tienes mi apoyo! Saludos, 70px|link=Usuario Discusión:",Coincido Ivan Perujo es un farsante no es nada no es luchador ni profesor es un auténtico farsante haciendose pasar por algo que no es.
"¿Porque no comienzas buscadolos en las principales Universidades de la región donde vives? Es mas, si buscas en las Universidades de Teologia, mejor. O si sabes de algun seminario de teologos o religioso, seguramente alli encotraras a personas que se valgan de este tipo de fuentes. En resumen, por todo el Mundo, incuso en Internet, estas fuentes son muy citadas. Busca y veras. ","¡¡¡ ATENCION !!! A LAS PERSONAS QUE VIVEN EN MEXICO LES INTERESA El retrasado mental que escribio que su España es mas importante que la Guadalajara de Mexico no conoce el RESPETO; si quiere que respeten su mugre de pais, debe de aprendrer a respetar a las demas naciones.O.........¿Querrá este tipo que le digan a su país otra vez  una mugre de pais ?"
¿Como son las costumbres de los afrocolombianos ? tatiana:Las fiestas Dayana: Cuando alguien muere se le hace un ritual Juliana: En cada boda es algo especial Michel: El mar es sagrado para ellos,"148.233.135.   yo estoy pidiendo una definicion de lo que es el nucleo del sujeo y tu te ponees a escribir en lo que estas de acuerdo y no con el sujeto, osea si publicaste tu pagina no fue para quejarte del sujeto sino para darnos informacion (y no la informacion que tu estas proponiendonos) si no vas a mejorar tu pagina mejor quitala porque no sirve de nada y es una porqueria. Gracias      "
"Un   tu ignorancia   más y le doy el paseíto por el TAB. Borro información porque es propagandística y/o no tiene fuentes o las fuente son, sencillamente, infumables. El que me parece que conoce más bien poco lo que es una enciclopedia y un artículo bueno y demasiado bien lo que es una guía de viajes me parece que es usted. En el buen sentido también. ",No tenéis NI PUTA IDEA. Y vuestras convenciones son una manera subjetiva de seguir sin tener NI PUTA IDEA. Visitad RIANXO y a ver si encontráis  Rianjo . IDIOTAS.
"Buenas noches, le notifico que le he reportado administrativamente por insistir en una conducta de persecución contra Cuatro Remos y Villalaso. Usted puede apelar la solicitud si desea.    Taichi 〒    00:39 29 jun 2019 (UTC)","O eres demasiado críptico o yo demasiado lerdo (o ambas cosas), pero en muchas ocasiones (como en ésta) no soy capaz de descifrar tus lacónicos mensajes. La verdad es que no sé quién es esa señora que se mete contigo y con LP, ni qué relación tiene con nuestra anterior discusión... No lo pillo, vaya. rupert de "
Hay que añadir que en eslovaquia no solo les beben mucho slivovice sino que producen los mejores tipos de europa y por supuesto del mundo. Creo que el punto deberia ser añadido en el articulo.,eres de lo peorque he visto.que ganas haciendo esto. ¿te crees importante? ¿tienes envidia de que tengo novia con 14 años y tu eres un amargado?. esta página no se hace sin mi permiso.
"todo bien, ya te escribí por e-mail. Espero todo salga bien. ya me ha dicho Siria por correo. Perdona que no me haya comunicado antes, pero tuve problemas con la conexión. Seguimos en contacto. sabes que esto dará  fruto  por acá -Si Dios lo permite-. Un abrazo. pax ","A ver Subnormales!: La bendera que de llevar Bucráa en este artículo es la española por el simple motivo de que oficialmente ante el gobierno de España y ante el comité de la ONU pertenece al Reino de España. No obstante, si como una adición de información, deseáis añadir la bandera del país que verdaderamente controla la ciudad de Bucráa deberéis poner la bandera de Marruecos. Pero lo que no es lógico es poner la bandera de la RASD, ya que, ni es oficial, ni está reconocida, ni LO MÁS IMPORTANTE: NO CONTROLA LA CIUDAD DE BUCRÁA. Así que no pinta nada. Aparten sus sensacionalismos, y dejen al que SABE. ¡¡Viva España!!"
"Hola, yo pienso que las experiencias psicodélicas se pueden alcanzar con tan solo proponérselo sin el uso de sustancias químicas ajenas al cuerpo y no necesariamente nos llevan a hacer actos de osadía, las experiencias psicodélicas nos conectan con el mundo interno, a nuestra parte del universo donde nosotros somos los únicos que dominamos, es decir, toda la vida vivimos anclados a un punto cero donde sólo controlamos una pequeña parte del universo exterior y suele suceder que caigamos en la frustración, pero durante las experiencias piscodélicas, avanzamos hacia adentro, hacia a lo infinitamente profunfo, solo que, por nuesta falta de experiencia, no sabemos controlar ese universo interno y todo allí es un caos. ","Nettio777, esta nota solo es para mandarte a chingar a tu puta madre, pinche homosexual de mierda. No me extrañaría que mediante este espacio, pronto anuncien tu boda con un perro o con un burro, porque ustedes los homosexuales, son sinónimo de zoofilicos y lo mismo les da tener relaciones sexuales con otro joto, que abusar de u niño y si no hay de otra, con perros, caballos, changos y hasta puercos. Y te deseo de todo corazón que prono mueras infectado de sida porque ustedes los homosexuales son una plaga, igual a las ratas y las cucarachas e igual que estos bichos, son nauseabundos, asquerosos y repugnantes, porque merodean donde hay excresencias. Y al igual que las plagas por ser nocivas para la humanidad deben de desaparecer. De nueva cuenta te digo, con todas sus palabras CHINGA A TU PUTA MADRE."
que tal soy jackson y el tema que quiero comentarles y de el cual estoy harto es de la forma como manejan los taxistas y de la cantidad de accidentes que acasionan no hay un dia donde no se vea un taxista involucrado en un accidente de transito sin mencionar que en muchos casos son conplices de ladrones y nos ayudan a robar la verdad creo que esta gente carece de educacion entrenamiento y cerebro para salir a conducir un auto. ademas son patanes agresibos y ladrones golpear a unos jovenes por quinientos pesos quien lo hizo unos taxistas la semana pasada ,No tengo vida social y en vez usar el ulti de akasha prefiero meterme un dagon por el ojete. Un dia se encontro con Mohinder con el que compuso un fenomenal rap. LetiRap
"Podéis la entrada, no afecta a vuestra ya reducida reputación. Sois el hazmereir de Internet, y es una pena que un proyecto tan bueno como este haya ido tan lejos en la traducción de los topónimos gallegos, provocando las risas del respetable. Ala, me voy a a crear la entrada de El Porrito, que veo que falta.","Hey Cucaracha deja de censurar, creo que ya te crees bibliotecario de esta wiki por compadrazgo de otros bibliotecarios. En fin, ustedes par de judíos que no tienen vergüenza, a favor de las masacres del Libano por parte de fuerzas de sus compatriotas y todo por la excusa barta, o mejor dicho la estupidez por el secuestro de un par de militares suyos, acaban con la vida (hasta ahora) de 50 libanes inocentes y en muchos casos niños, y el Libano nunca ha tenido una guerra con Israel, -a diferencia de los demas países árabes fronterizos-, pero aun así lo vuelven atacar, por la soberbia de las autoridades de su país puede que comience la quinta guerra arabe-israelí. Que unto con la guerra de Iraq y Afganistán nse convertirá en la guerra judeocristiana (Israel-Estados unidos)- Musulmana. Y al final la tercera guerra mundial si se suma además el conflicto que mantenie Estados Unidos con Corea del Norte. Su gobierno ésgtáa encendiendo la chispa para el estallido de una guerra mundial. Bueno me despido arabofobicos o mejor dicho islamoficos.83.54.243."
" Pues no sé.   La fuente no parece muy espectacularmente deslumbrante  . Pero el usuario en cuestión tiene  profundos conocimiento  de historia y contribuye acá  como historiador . Tú sabes mucho más que yo de casas nobles. Si te da en la nariz algo raro... se pueden marcar para borrado (por FP, por SRA, por FF, por CDI, por SPAM, por MDE... por... lo que a uno se le ocurra, siglas no nos faltan). Hace poco creé esta cosa (vi que me la enlazaste), no sé si dará el pego como artículo nobiliario o es muy   investigoso  . Lo creé porque a su vez me interesó la señora esta (de quien el anterior fue segundo marido), señora a la que todas las fuentes la dan como una mujer mu madura y mu mayor cuando se   enrolló platónicamente   con un muy pipiolo Juan Valera, pero que en el fondo debía andar por los treinta (seis más que Valera no más). Perdón por el rollo que no viene a cuento. En respuesta a tu pregunta puedes poner junto a la fuente en cuestión y marcar con el artículo, si no quieres ser demasiado drástica con plantillas rojas... ","Tienes el mismo apellido que aquel presidente norteamericano que avergonzó a su país. Me da igual que me bloquees, ya cambié de IP y vuelvo a tocar las bolas. Good afternoon."
"   Albert Arnold Gore, Jr. o Al Gore (nacido en Washington D.C. el 31 de marzo de 1948), es un político    y pasador de gorras en sus conferencias apocalípticas donde cobra un pastón    estadounidense.    ¿Merecerá la pena bloquear la página para que los niñatitos de turno se dejen de reventar los artículos?","Tampoco hay que olvidar que México tiene un enorme problema de narcos, y una alta inseguridad, ademas de un alto porcentaje de violaciones a las mujeres, pero como siempre nunca falta el comentario del mexicano orgulloso y fanfarrón, saludos al que puso inicio a esta interesante conversación"
"hola, disculpa las molestia pero tengo una queja hoy como todos los días reviso el articulo de RuneScape para ver si algun vandalo ha borrado el link de mi web (hispanoscape.com)me puse a leer todo y resulta que me encontre con esto(en servidores, segundo parrafo): Al no existir ningún código, muchas personas han creado páginas web en las que se dan consejos y guías para el juego (paginas en idiomas(ingles) ó (español) que contiene toda la informacion que se puede tener de el juego, como armas, precios, niveles, incluso calculadoras para alcanzar otro nivel  Me parece un poco mal que donde dice  español  este el link de ese blog que por cierto tiene mala fama y de paso me roba las guias -.- en fin mi inquietud era saber si podias remediarlo. gracias por leer Att: baterito ","estás muerto baby voy a vandalizarte hasta que te aburras de WIKI computer freak, bastardo te voy a dar por el culo."
"Deberían añadir el PIB nominal per capita, de acuerdo (es sería más imparcial en mi opiníon, eso es, los dos, el nominal y el PBI PPA per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=2011&scsm=1&ssd=1&sort=country&ds=.&br=1&c=512%2C941%2C914%2C446%2C612%2C666%2C614%2C668%2C311%2C672%2C213%2C946%2C911%2C137%2C193%2C962%2C122%2C674%2C912%2C676%2C313%2C548%2C419%2C556%2C513%2C678%2C316%2C181%2C913%2C682%2C124%2C684%2C339%2C273%2C638%2C921%2C514%2C948%2C218%2C943%2C963%2C686%2C616%2C688%2C223%2C518%2C516%2C728%2C918%2C558%2C748%2C138%2C618%2C196%2C522%2C278%2C622%2C692%2C156%2C694%2C624%2C142%2C626%2C449%2C628%2C564%2C228%2C283%2C924%2C853%2C233%2C288%2C632%2C293%2C636%2C566%2C634%2C964%2C238%2C182%2C662%2C453%2C960%2C968%2C423%2C922%2C935%2C714%2C128%2C862%2C611%2C716%2C321%2C456%2C243%2C722%2C248%2C942%2C469%2C718%2C253%2C724%2C642%2C576%2C643%2C936%2C939%2C961%2C644%2C813%2C819%2C199%2C172%2C184%2C132%2C524%2C646%2C361%2C648%2C362%2C915%2C364%2C134%2C732%2C652%2C366%2C174%2C734%2C328%2C144%2C258%2C146%2C656%2C463%2C654%2C528%2C336%2C923%2C263%2C738%2C268%2C578%2C532%2C537%2C944%2C742%2C176%2C866%2C534%2C369%2C536%2C744%2C429%2C186%2C433%2C925%2C178%2C869%2C436%2C746%2C136%2C926%2C343%2C466%2C158%2C112%2C439%2C111%2C916%2C298%2C664%2C927%2C826%2C846%2C542%2C299%2C967%2C582%2C443%2C474%2C917%2C754%2C544%2C698&s=NGDPDPC&grp=0&a=&pr.x=26&pr.y=7","Obviamente la persona que escribio el parrafo de arriba es un racista frustrado. Asegura que los  indios  desconocian la rueda. Obviamente tiene que ponerse a estudiar los grandes avances en astronomia, matematicas, ingenieria, etc que tenian las culturas prehispanicas, sobretodo la civilizacion Maya, que ya conocian el cero antes que en Europa. Ademas de que no desconocian la rueda, en caso de que la hubieran desconocido, no me explico que tiene que ver la rueda con la Virgen de Guadalupe, pero en fin, hay tanta gente frustrada porque no pueden comprobar lo que dice, que solo pueden salir con un disparate como este."
"Los Angeles es una urbanización que integra las viviendas en su entorno natural. Es increible como, a pesar, del número de viviendas existentes, no se siente la densidad de vivienda. La orografía del terreno y la inmensa vegetación hacen que estas se encuentren integradas en el paisaje. Esto se debe, también, a que la mayoria de las viviendas son unifamiliares de baja altura.","ESTOY DE ACUERDO, PQ EN PENES PONEN TODOS LOS TIPOS DE FOTOS Q PUDIERON Y DIERON EXPLICACIONES DETALLADAS Y EN VAGINAS NO ??"
"Pues me ha parecido muy buena, a mí también se me hace más fácil guiarme así ) Saludos. (    ) 14:31 10 mar 2011 (UTC)","Toda esta verborragia de  neutralidad  para defender puntos de vista no neutrales parece un jugueteo de abogados, que en Argentina se les llama  cuervos , vaya uno a saber por qué... Si el gobierno de Fidel es una dictadura, un régimen, me pregunto qué se podrá decir de los gobiernos capitalistas, que cambian todo el tiempo las caras visibles, pero las fuentes ocultas del poder continúan inalterables, a pesar de la  democracia , del  voto , y de algún que otro placebo más que se me escape por el momento. Etiqueta... neutralidad... vaya palabrerío inutil..."
"Primero, antes de criticar lo que escriben los demás, deberías aprender a escribir. Ha jugado y haya escrito. Tú tampoco tienes ni idea. Ni siquiera de escribir.",Buenas. He podido comprobar como llevas un tiempo usando cuentas de usar y tirar mientras creas artículos mediocres con graves deficiencias de todo tipo. Te señalo que cualquier otra cuente que crees será bloqueada y que tus artículos borrados. Saludos. Bernard - Et voilà! 00:41 23 mar 2015 (UTC)
"Me gustaría saber dónde quedó la influencia del reggae en esta ¿música?. Los patrones rítmicos no tienen nada que ver, ni el orden melódico. La verdad es que para traer esta mier...mejor se quedaban en sus países.Xareu ",Viste que La Comay si es un Super Personaje aqui en Puerto Rico. y que eres un Metiche. tubo que venir otro Compañero a REgañarte. La Proxima Vez que quieras Vandalizar el Trabajo de Otro Piensalo 2 veces.
"aii pues! si io qiero qeeeeeeeee? ademas que son proyectos que si aran las respectivas actrices, asi ke te callas S","El payasete de arriba no tiene la más mínima idea de metal. Si no fuera por que no está permitido borrar cualquiero cosa, le borraba ese ridículo comentario, es totalmente ofensivo. Adoro a judas priest y la considero la mayor banda de heavy metal de la historia, larguísima vida a Rob halford. Y eso de que es   para hombres  ??? Que se fije en Paul Stanley u otros cantantes de glam (que por mucha vestimenta rarilla, vive en una mansión lena de mujeres en bikini). Ser gay no tiene ningún defecto, se exacatamente lo que són, por que tengo un familiar gay. El heavy metal es música y no es   música de mujeriegos  ."
"¿Para que pierdes energía con el troll? El letrero que tienes arriba muestra intolerancia a quien no firma (bien hecho) ¿Pero en el café si les contestas? Bueno, suerte. 05:45  15  04-01-2008 (UTC-6)","Sos un trolazo Pues guay.  ¡Ja, ja, ja! Si vas a conservarlo, ¡que no sea por duplicado! "
" Ha sido demostrada. Otro dato: http://www.clarin.com/deportes/Todas-Copas-Nacionales-Oficiales_0_749925261.html . Aqui Clarin agrega todos los títulos nacionales oficiales y si observa, al final de la nota, explica que la Copa Aldao no se incluye porque no era una Copa Nacional Oficial, era una Copa Internacional Oficial. -Ariiel11RP"," se redobló en España a los actores de raza blanca.  que coño significa esto? Como si lo doblan guineanos de guinea española,¿a que viene ese cita?.Quiero que se quite esto,a mi parecer es bastante ofensivo,al menos quitar lo de  Raza blanca ,en el doblaje no importa el color de la piel,la misma tonalidad de voz la encuentras tanto en negros,blancos o chinos."
Se nota un nuevo fenómeno: introducir en las notas textos copiados y entrecomillados que repiten la idea resumida en la voz. No se ve necesario esto (no se trata de hacer un fichero de textos: basta con indicar la idea y poner en la nota la referencia de donde procede). No comparto. Para eso está el campo  cita  en la plantilla. Es parte del principio de verificabilidad: sirve para verificar que la idea puesta en el artículo se corresponde con el texto-fuente. Abstenerse de borrar las citas que yo agrego en mis referencias.15px  Basta con ver la mayoría de voces: no es necesario copiar lo resumido arriba. Basta con la cita. Una página no es una antología de citas ni un fichero. Se cita sólo lo relevante y necesario.,"Con la currada que te has pegado, te mato si la borras. Yo le podría marco, para que no parezca que flote, o en su defecto, color de fondo que pege con el violeta en los cuadros blancos. Pero este comentario es una bobada... una visión personal en cuanto a la estética. No olvides guardar la plantilla... para poder recuperarla y llamarla, luego es más fácil rellenar los campos. "
Me alegro de que el intercambio de puntos de vista de la discusión anterior haya permitido llevar el artículo a un grado aceptable de neutralidad. ,¿Qué es lo que me falta? porque me voy a cagar en la madre de alguien.... sugerencias mas concretas por favor..... se agradece El Cogollo
"No es válido el informe. Claramente lo escribió un peruano. == La bibliografía es peruana ==, y se refiere a algunas bases ecuatorianas como  falsa , aplicand la versión peruana. Lamentable.",Hitler claro q tubo q uir no era ningun cobarde heil hitler en venezula y latino america estamos con el partido nazi muerte a nuestros enemigos malditos gringos no a EEUU alberto venezuela
DANTE ALEGRIA FUE UN    POETA    PERUANO NACIDO EN MADRE DE DIOS EN 1956SU PADRES FUERON PRAXIDES ROMAN Y MARIA FLORES ORIGINARIOS DE MADRE DE DIOS SU ESPOSA FUE LORENTZ MENDOZA .ESCRIBIO VARIOS CUENTOS COMO LA REVOLUCION CAVERNICOLA;TANTOS NEGROS HAY;LORENTZ EN CASA DE LA PLANICIE;Y ORTOS MAS.,"En la sección de  no estamos solos  aparece mas o menos así:   Ese toque fue también la primera aparición del  Vengador Enmascarado , personaje interpretado por Guillermo  Gordo Puto  Peluffo   El apodo puesto por el pogo a guille peluffo es gordo puto. Si mantenemos esto hay dos opciones: poner como apodo fijo  gordo puto  (en todos los lugares don de se habla de el), o borrarlo... estoy a favor de cambiarlo todo a GORDO PUTO"
"Hola Txo!! Menos mal que hay alguien a l otro lado de la wiki, si no.... Estoy intentando editar una artículo sobre la empresa en la que trabajo, Marina de Dénia, un puerto deportivo. He completado el texto en la zona de pruebas, pero no me aclaro con el tema de las imágenes, que son de autorIa propia, que he subido al Commons, pero que no sé cómo insertarlas en el artículo... UF!! Me puedes guiar? Gracias!!! Marina de Marina de Dénia","Fidel Castro es el representante del diablo en la tierra y no lo quieren en el infierno, por eso no se muere."
"No elimines los votos de una consulta de borrado, pues se puede considerar vandalismo. ","¿y este weon malo tiene un articulo?, se pierde goles solo!!!, y lo peor es que todos los de canal 13 lo alaban apesar no hacer nada Se deberia borrar este articulo por irrelevante "
"Hola, pretencioso chuleta sectario, voy a pegarte tu mensaje y comentaré sobre él. Ante todo quiero darte las gracia spor haberte tomado la molestia de revistar el artículo. Es de agradecer ) Ahí va tu mensaje. Intercalaré mis comentarios con simpáticas cursivas y el consiguiente , o ",Yo lo q quiero saber she es q como PúT@$ puedo descargar ese programa gratis tan patas q son jugados
"Bueno. Creo que publiqué el artículo muy pronto. Yo creo que Patricio Guanca merece un artículo por ser uno de los primeros muertos en combate argentinos de la Guerra de las Malvinas, por haber participado en primera línea en la Operación Georgias, y porque sus compañeros que también murieron en esa operación, tienen su propio artículo. Voy a tratar de expandirlo, asi toma más relevancia.","Che, que alguien cambie YA este artículo. Me da bronca que haya gente tan NEFASTA como para escribir semejantes barbaridades. Y lo más triste es que seguro se trata de alguien de nuestro propio país."
   DUNO    es un adjetivo que califica a una persona muy vaga y que dice muchas tonterías. También se le puede denominar a una persona un poco tonta y que no suele pensar mucho.,"Oye, yo no sé quien carajos ha escrito esto, pero no tiene idea de física.  El LCH podría activar mecanismos que destruyan la Tierra o incluso el Universo...  Venga, chaval, deja de ver tantas tortugas ninja y, si quieres hablar de física de verdad, lee un poco."
Hola miss. He vuelto a crear el artículo: Canal Cacique Guaymallén Sé que lo eliminaste por ser un    infraesbozo    pero no lo había terminado. Esta vez lo haré más completo. ¡Saludos desde Mendoza! Usuario:Cronicasdeuneditor,"Pero miren quien volviooo!!! el viejito petero!!!!!!! te pensas que me vas a hacer enojar?????? venite a rosario, dale, gil, asi te enseño lo que es ser un mahco de verdad, vas a ver, no te voy a dejar ni un diente, pasa por el gigante cuando quieras y vas a ver lo que es ser grande. Voy a estar en la tribuna saltando, y si el dia que sepa quien sos te recago a trompadas viejo trolo. Anda a jugar a la B donde vas a estar todo tu vida GIL!!!!! Si te agarro no te reconoce ni tu mama!!!!!!!!"
