chosen,rejected
"Votre modification sur « Son Goku (Dragon Ball) » a été annulée Bonjour        et bienvenue sur Wikipédia ! Vos apports ont été annulés car . Si cette suppression n est pas une erreur, . S il s agissait d un test de votre part, le bac à sable est à votre disposition pour tester la syntaxe de Wikipédia. Si vous souhaitez de l aide, n hésitez pas à . Je vous souhaite de bonnes futures contributions sur Wikipédia ! Une question concernant le fonctionnement de Wikipédia ? Contactez le forum des nouveaux ! Julien1978 ","Ah le bougre de saloupio en plus du ratafia scandinave, il planquait du Cabernet chilien ! Vous serez fusillé à l eau chaude pour la peine, assoiffeur du peuple ! Thib Phil (d) "
"Pardon pour la réponse tardive. Je pense que ça peut se résoudre avec un module Lua, mais je n en suis pas sûr. Il faudrait se rapprocher des gens qui savent écrire ces modules. — ","   PARTISAN    ??? respecter les citations c est partisan ??? Ti te fous de qui, là ? et c est toi qui vient parler de (sic)  bêtise profonde  ? Je rêve, pincez-moi... "
"Ça ressemble furieusement à un gros coup de gueule anti-admin sous un vernis d humour, et ça s éloigne pas mal de la mission de WP, mais ça ne m empêche pas de dormir le soir. - Sébastien Savard (:-D) ","Prostitution: Zahia D. est un ovni dans le monde du tapin 27/04/2010 sur Slate.fr VSD avait le droit de publier les photos Facebook de Zahia 30/04/2010 sur Slate.fr Zahia D., le nouveau coup de boule de Zidane 13/11/2010 sur Slate.fr Zahia dans un clip très sensuel... 26 mai 2011 sur France Soir."
"Ok merci. Je me suis reverté. Ça me semble bon comme ceci. S il n y a pas de problème qui survient dans les jours prochains, il faudrait envisager de rajout à tous les Catégorie:Modèle pays et drapeau. Vu que la plupart ne sont pas protégés, j essaierai de le faire. Bonne journée, Iorek (d) ","Avec quelques mois de recul, je me demande si j ai bien fait de supprimer   Mort dans la misère, l histoire de la boxe lui préfère Marcel Cerdan   depuis le vote de maintien de enculé de sa race, on voit vraiment de tout sur wikipédia. briling "
"Classer cette personne comme féministe semble un peu fort de café, si il y a des sources qui étayent ça je m inclinerais... Sinon je virerais. Le fourbe et cruel Raminagrobis   Miauler   ","Il est mauvais ton article .. c est tout à fait normal que les gens qui le consultent le trouve de bonne qualité, car le QI d un amateur de sport moyen n est généralement pas très élevé .."
"Je suis vraiment très étonné de ta réaction tu ne veux plus de mon parrainage ... Pourtant, tu viens de te faire bloquer pour une durée de 7 jours ! Tu en as vraiment besoin ... Je vais te dire deuxx trois trucs avant de ne plus avoir à faire avec toi Quand les gens te disent des choses, tu te crois supérieur, et tu ne les écoutes pas ! Tu dis, d accord maintenant, je vais respecter les règles de Wikipédia. Mais tu ne les respectes toujours pas, tu n en fais qu à ta tête ! Je ne comprends pas pourquoi tu t es vexé ... Cet article avait auparavant été supprimé, et il ne servait à rien de le recréer !!! Sur, ce, je ne demande pas si tu as d autres questions !    StefParle avec lui    "," Parce que je fais de l obstruction ...tu es d un culot et d une mauvaise foi, qui m exaspère....tu fais un passage en force, sans consulter et sans tenir compte de l avis des autres, et je fais de obstruction...il fallait oser le dire...mais passons...il faut passer le pont pour atteindre l autre rive qui nous interesse, c est à dire le sujet Lederhose-     Jean Claude      alias Zivax (Discuter) "
"Ah non, je suis indisponible, moi. 3 articles nucléo-polémicogènes sur les bras, ça me suffit. ;D Alvaro  Bon, vous êtes assez grands, les gus, vous n avez qu à demander la déprotection vous-mêmes. Au fait... le premier qui dérape, c est 24 heures de blocage. Le deuxième aussi, d ailleurs ;D Essayez de n éditer que la plus petite section possible. Quand une modif vous pose problème, au lieu de révoquer imbécilement, prenez le temps de réfléchir. Prenez 1/4 d heure de pause. Tout n est peut-être pas mauvais dans la modif, y a des trucs à récupérer, à reformuler ; réfléchissez, aussi ;D Les révocations sont stériles, elles ne font pas progresser l article, donc le projet. C est de l énergie gâchée. C est les conflits, la mauvaise humeur. C est tellement plus sympa de tomber d accord ;D Alvaro ","Ok, Moumine a été prise en flagrant délit de lecture zappette en main - elle poursuivra cependant son argumentation débordant d une mauvaise foi crasse en disant que le vote ne portait pas sur Tigrane Ier Puis elle s esquive quand même la honte au front... Moumine "
"Votre modification sur « Andy Warhol » a été annulée Bonjour    205.236.31.236   , Votre modification sur l article « Andy Warhol » a été    annulée    en raison de son caractère non constructif. Si vous souhaitez continuer à apporter vos connaissances aux articles qui vous intéressent, il vous faut . Dans le cas contraire, cela sera considéré comme une dégradation volontaire et un administrateur pourra vous empêcher d écrire sur l’ensemble de Wikipédia. Un livret d aide est à votre disposition ainsi que le sommaire pour vous guider dans l apprentissage de Wikipédia. Le bac à sable est disponible pour vos tests. Merci de votre compréhension. Do not follow (discuter) ","PS Pour ton niveau sur cette échelle, la question est inutile, puisque la réponse est donnée en évaluant le degré de bêtise de ton article. Pj44300 (discuter) "
Il est clair que Mogador prend grand plaisir à lire la page fellation . Je n ai pas compris l évocation des unitariens quelques lignes plus haut je ne me souviens pas d avoir lu que quelqu un était contre leur évocation à la fin de la section Trinité...Nickele (d) ,"diantre ! cessez de me révoquer encore une fois ! s il vous plait , laisser moi tranquille , avant , sans internet , ce n était pas la fin du monde! wikipédia , wikipédia , wikipédia , c est bon on s en tamponne le coquillard de wikipédia ."
JE NE SAIS PAS SI VOUS VOUS SOUVENEZ DE MOI JE GARDAI VOTRE FILS JE SUIS BABETH J AI SOUVENT PENSE A VOUS ET A HELENE . JE GARDAI VOTRE FILS A STRASBOURG PRES DU CREPS VOUS HABITIEZ RUE DE LA GARANCE . JE VOUS EMBRASSE TOUS . BABETTE," Salut Jules, (le sage m a-t-on dit, à 60 ans passés il sera le maître de Confucius et Lao-Tseu eux-mêmes) Je me bats complètement les couilles de tes admonestations et menaces mon grand. Tu me bloques définitivement, à vie et éternellement, j en ai fini avec Wikipédia, projet magnifique auquel contribuent des milliers d utilisateurs de bonne foi et de qualité sous la bonne garde de petits cons et autres branleurs qui n en ont rien à foutre de l encyclopédie mais qui tiennent   first and foremost   à préserver leur misérable petit pouvoir de fonctionnaires cheffaillons. En 4 ans et demi j ai plus fait pour l encyclopédie que quiconque et personne ne pourra supprimer mon travail. Jamais ailleurs je n ai rencontré pareille malhonnêteté intellectuelle que sur ce site. Ah mais les petits marquis n aiment pas être bousculés dans leur médiocrité. « Vous avez déjà été averti sans avoir jamais montré avoir compris cet avertissement ». Trop con Louis-Alain, peut pas comprendre. Bon ben avec ça c est blocage définitif hein? Font ce qu on leur dit de faire ces trous du cul... LouisAlain (discuter) "
"Ca se fait de soutenir quelqu un ? J ai lu toute la page Discussion:Faux positif, et je ne vois pas en quoi Michelet dérape. J ai l impression qu Inisheer surveille les propos de Michelet avec un regard extrêmement critique et surinterprète la moindre intervention. Allant jusqu à lui brandir sa conditionnelle sous les yeux pour le faire plier. Bref, pas d accord sur ce coup-là. Bertrouf ","Nax Weber version fr est une merde, dsl mais dire que weber a fournit des explication psychologiques aux phénomenes sociaux , cest de ne pas savoir lire Weber. Larticle idealtype est encore pire. On a plein darticles a bosser, lui pas plus qu un autre. Choses certaines je moppose avec force a dire que cet article est un bon article ! Je lai montré a mes collègues et tous sont de mon avis."
"Franchement Fandefoot 76, là on frise le n importe quoi et dans ton cas l inadmissible ! Créer des articles à base de , c est nul. Tu es dans WP de puis longtemps, tu devrais savoir cela. En fait, tu le sais déjà car on te l a dit des dizaines de fois. Ta page de discussion est remplie de message de ce genre, d avertissement de toutes sortes. Mais tu refuses de prendre en compte les avis qui te sont donnés. Cette attitude me fait dire que tu n en as strictement rien à faire de nos messages. Que tu te fiches de nous dans les grandes largeurs. Matpib (discuter) ","Vesoul Jacques Brel.(vidéo cover) https://www.youtube.com/watch?v=OTlzIOimz4Y Hk et les Déserteurs - Vesoul (le clip) https://www.youtube.com/watch?v=oRrqUGHGybY HK et les Déserteurs - Demain Demain https://www.youtube.com/watch?v=w5Om2yGjlso UNIONAINS les medias marocains sont pauvres et font la charité de pecher les phrases plausibles LES HACKERS AVEC LES MÉDIAS ET SORCIERS MAROCAINS ONT TATOUÉE DANS LEURS RECTUMS (ONCLE GOOGLE) ET DISENT QUE VOS TÉLÉPHONES SONT VOS BAGUES DE MARIAGES (ALLÔ ,OU EST TU SALE PUTE ? TA NOTE EST PAYÉE)A VESOUL ET LA POLICE LES TABASSE COMME IL FAUT . N ONT PAS DE DOIGTS POUR ARRACHER LEURS SALS POINTS NOIRS COMME BIEN DOUÉES DE LES ENFONCER DANS LES CULS DE LEURS MÈRES SCHIZOPHRÈNES. VAGINS CHÔMEURS EST UN FANTASME MERVEILLEUX . TES CIGARETTES SONT DES PARTIES DES CADAVRES DE VOS MÈRES. FAIS DE MON PÉNIS(A CUEILLIR ) DES BOUCHÉES POUR LE VAGIN DE TA MÈRE. https://lnt.ma/marocains-la-schizophrenie-dans-les-veines/ إعلامك فقير يطلب الجمل المفيذة لطبون امك كلبي لابس كمامة حيث فيه الظيقة و إبيع خواثم الجواج لقحاب زاملات مارجات ذوذات خرازيهن أثقل منهن سماوهن إخوانهن آية بنث الحاجة ٱية الإعلامية يا اولاذ لقحاب غني مال يساوي رمزاملة لرمزبي العزيز لطبون امك"
"Je pense que rien ne l interdit, mais effectivement, si on se sert d un pseudo-vote pour fermer la g... de ceux qui ont quelque chose à dire, ça ne va pas résoudre le pb de désaffection de WP. Lanredec (d) ", Ni les  on rapporte que  ni les  rares sources de l époque  ne suffisent à crédibiliser ce  bâtard sans prestige  et son cervelas poitevin. - Mu 
Peut-être pourrait-on retirer la date  1959  du titre ? A t ar a x i ed ,"Bonjour, 88.187.174.196, La page        que vous avez créée vient d être supprimée par l administrateur Fm790 avec le commentaire «   Bac à sable, test de débutant : contenait avant blanchiment « LAURALIE EST UNE SALE PUTE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!c est une pppppppppppppppppppppppp... »   ».    Ne recréez pas cette page vous-même.    Si vous tentez de la recréer, elle sera automatiquement blanchie par Salebot.   Si ce message est présent sur votre page de discussion et que vous ne comprenez pas pourquoi, il est vraisemblable que votre fournisseur d accès internet utilise des adresses dynamiques, et que l adresse que vous utilisez actuellement a été utilisée autrefois par quelqu un qui a détérioré le contenu de Wikipédia.   (bot de maintenance) "
"Excellente idée. Cependant, j ai dessiné ces illustrations à une période où j avais davantage de temps pour contribuer. Je dois donc remettre ça à plus tard, et en attendant, les bonnes volontés sont bienvenues. Luna04 ","La nouvelle est officielle. Fêtons tous cet événement sans modération. Et surtout, brûlons son corps pour que ses salauds de partisans n en fassent pas des reliques !!! Ils seraient trop contents. Que c est bon la mort d un tel chacal !"
"Bonjour,       , Vous avez découvert combien il est facile de modifier et compléter l’encyclopédie Wikipédia. Votre modification a été annulée soit parce qu’elle est non encyclopédique soit parce qu’elle contrevient à nos règles. Merci de faire à l avenir des contributions constructives et d’. Sachez que tout un chacun est capable de surveiller . Les administrateurs ont par ailleurs la capacité de vous empêcher d écrire dans Wikipédia. Le bac à sable est à votre disposition pour tester la syntaxe de Wikipédia. • "," Admissibilité ? La question ne se pose même pas ! J ai déjà eu à faire avec des  suppressionistes  sous d autres pseudos (j ai d ailleurs eu mon premier pseudo banni indéfiniment à cause de la suppression d un de mes articles). Pour Italophilie, c est une honte de voir cet affreux bandeau. Qu ils ne viennent pas me trouver à Circéo ces crétins prétencieux, je les tranformerais bien en porcs.Circée Perceis (d) "
OK les pages Wikipédia:Demande d acquisition du statut de bot et Wikipédia:Bot/Statut font la même chose... bizarre. On supprime(redirige) laquelle ? GdGourou -    °o°    - Talk to me ,Je croyais que l on effaçait pas les historiques de discussion. Alors je laisse cette  encyclopédie  de merde tomber et les infâmes fils de putes qui s en occupent j en ai strictement rien à branler. Mettez les conneries que vous voulez. Voilà ma réponse têtes de cons !
"Oui, et moi aussi ! Il ne faut vraiment ne pas être capable de lire les interventions pour ne rien y voir d intolérable ! Quant à imaginer que FD puisse faire des progrès c est faire preuve d un angélisme hallucinant totalement hallucinant ! ... des progrès pour faire passer des inepties ! Je suis agressif et j assume y-en a qui ne comprenne rien à rien ! J ai dit ! FD est un extraterrestre et qu il retourne d où il vient Hervé Tigier ✉  PS vous fatiguez pas à me faire la leçon, je n interviens plus là-dessus ni dans ce genre de problème - C est trop désespérant - et encore si je n avais pas écrit ma prétendue charte bien inutilement effectivement..."," Maître Pardon (pour les mensonges d Imad Lahoud   y est vraiment à fond là! Ça doit être dûr de défendre un escroc chronique comme Lahoud, qui serait déjà de retour aux escroqueries chez Atlas Group depuis son expatriation aux Emirats en début d’année après avoir été foutu dehors pour avoir trompé sa femme. Les faits de cette nouvelle affaire, datant de 10+ années, furent tout simplement préscrits. Point barre. Une recherche Google pour “Imad Lahoud” & “escroc” donne presque 3,000 résultats. Tout est dit. Personne n’est dupé. Vous défendez là un vrai card qui ne cesse de f-re la m-e à tout le monde et à tout va. Vous en êtez bien fier, monsieur?Ceva132 (discuter) ceva132"
" On peut virer les articles sur le même sujet, sinon Hiler, l holocauste ... Négationner de tels goupes fini par les remettre au pouvoir... Guffman "," Ou encore « ces salopards [...] les pires crétins [...] Ces imbéciles tarés [...] Moi, je les ferai passer par la fenêtre, direct !! [...] ces cloportes » ici. Visite fortuitement prolongée (d) "
"C est de l acharnement wikipédien de votre part. Vous m en voulez personnellement car je ne suis pas Crétois alors que tout le monde sait que les Crétois sont menteurs. Vous faites partie de la cabale vénizéliste. J ai bien vu votre manège depuis mon article sur son plus ardent adversaire Ion Dragoumis. Votre attitude est de la basse politique politicienne. Je m en vais alerter le BA, le CAr, la Guilde des Guildes (au cas où), IRC, les Droits de l homme. Vous n êtes qu un papandréiste karamanliste à la solde du SYRIZA kakaïste (de l intérieur). Je pense sérieusement à prendre définitivement un long wikibreak (après avoir fait de toutes les îles des Cyclades des AdQ). Ouin... Cédric Questions, problèmes, angoisses ? ","Si vous refusez la méthode éthologique pour distinguer un instinct d un comportement appris nous partons très mal vous et moi. En fait, je suis en train de me dire que vous êtes un faux nez de csvdoc."
"Il s agit juste d une remarque sur le caractère illogique de la phrase  Trogir, jamais prise ni vandalisée, conserve un patrimoine représentatif de 2 500 ans d architecture méditerranéenne , alors que plus haut la ville est dite avoir été entièrement détruite par les Sarrasins en 1123 (  En 1123, la ville fut conquise et entièrement détruite par les Sarrasins ). Les anglais ont mis (  almost completely demolished ) et les allemands ( fast bis auf die Grundmauern zerstört ). C est pas très compréhensible, les allemands s en sortent mieux avec les raisons pour lesquelles la ville est inscrite au patrimoine de l humanité ( Die gesamte Altstadt von Trogir zählt seit 1997 zum Weltkulturerbe der UNESCO. Der Ort gilt als herausragendes Beispiel für städtebauliche Kontinuität ). La page italienne semble être la meilleure, mais ne sachant pas le croate, c est un peu difficile de vraiment évaluer. Si quelqu un de plus spécialiste en urbanisme ou en histoire croate pouvait corriger, ce serait un plus. Semenios (discuter) ","Ce prétendu conférencier est un imposteur bien connu. Il a commencé par se déguiser en Saint-Nicolas avant de se prétendre docteur en arts plastiques et même Monsieur Michel Assenmaker est tombé dans le panneau. Il s agit pourtant d un imposteur. En plus, il a adopté ses enfants, ils ne sont même pas de lui... La preuve il y en a même un qui est asiatique alors que Cabo est d origine flamande (de Harelbeke pour être précis). Avez-vous déjà vu des asiatiques à Harelbeke ? A-t-il seulement vraiment rencontré Magritte ou est-ce un mensonge de plus dans le but de se rendre intéressant ? Et dans quelles circontances ? Ce monsieur est hors-critère, un fake méprisable ! Arlette Vincent (d) "
 J ai oublié de te remercier pour ce « Il suffit d avoir deux neurones » qui sous entend que je n en ai pas.      Yanik      B ,Taguelmoust est un vandale. Il ne cesse de blanchir et supprimer intempestivement car il est vexé. Il ne cherche même pas le dialogue. 194.203.176.227 
 Confessions d une adorable emmerdeuse est un article en impasse un article non catégorisé Badmood (d) ,COMMENT RAHAM ALA ROUHEK IL DIRE DANS L AIR IL EST EN COLAIRE LE DIEU VOUS GARDER DIE MORT ? JE SUIS CAMICAZE MOI NON MAIS TA GARDER LES MES PARLE HEURE DANS 12 ET 00 NOT la fin du monde je detest arabe vraiment maniére que j ai torturer avec le dieu même la gensive elle dire hatchoun aprés hatoune le sexe de femme hatchoune dans algérie moi si je veux not sa n moi suis not vengensiaire beuacoup question je devenir comme djan comment ça vous vous avez des apareille pour me voir see me for ever FOR EVER FORE EVER FOR EVER FOR EVER JE VEUX DES PERSONNE ARRABIQUE QUI SUBIR POUR MOI ET MOI JE TRAVAILLE MOSSAD IL DEVENIR MOUDAD CONTRE MOUDAD EN arabique moi je suis not comme ça
Le nom de Joseph Goldstein dans cette list est en réalité      Joseph Leonard Goldstein      (compare avec cette liste: Goldstein) IWK ,"Alors gros gland toujours dans les movais coups à ce que je vois. Suce boules, mange crottes, retourne en vacance dans ton pays sale nègre, sale juif. Arrête de saloper mon boulot tête de zob. Continue à manger tes fientes gentiment dans coin et tu te calmes. Coucouche panier le goret, méé c est que cé un gentil puerco en fait. Allez zou sale baltringue. dernier truc De Gaulle = zoophile"
"Je le répète, il n y avait    aucune mauvaise foi    dans mon action. Découvert la page sur la page d une contributrice que j ai cité précédemment, et qui n avait pas jugé bon de la blanchir. Donc bon, quand ensuite tu as un gugus qui refait le film a sa sauce pour justifier mon blocage, il n y a qu à passer son chemin et aller se faire foutre. Ce que j ai fait mais je n oublierai pas, le jour venu. Bonne continuation. ","Le « valable pour n importe quelle autre revue », ça concerne aussi vos revues de propagande sionistes ? Hein ? Et à qui la faute si la R. H. R. n est connue de personne, surtout des petits kapos de Wikipédia ? Hein ? . Bon d accord. Comme ne cessent de le dire les Polonais sur le forum que je leur ai créé, , la pseudo encyclopédie libre (hi ! hi ! qu est-ce qu on rigole !) est aux mains des sionistes. Les sionistes ont donc détruit un article neutre (à leurs yeux « orienté », puisqu il ne contenait pas leur hypocoristique chéri « Tsahal ») concernant la   Revue d Histoire révisionniste  . Salut, ou comme on dit chez vous … ! Je fais comme Vincent Ramos, ancien administrateur dégoûté par vos pratiques, je me casse. . (Vous pourrez toujours me lire sur mon forum … ; et là, essayez de me « blanchir », censurer, annuler… qu on rigole.)"
Il y a un problème avec la date de l enregistrement stéréoscopique. Je ne sais pas si c est juste une erreur dans l ordre des items ou une faute de frappe dans la date mais d après la page sur le sujet le système a commencé à être développé dans les années 1930 et pas 1955.,ah bon ? kicé ki t emmerde ? je m en vais les taper moi ;-) Axel (d)  Cyrilb1881 (d) 
"Eh bien là encore, consultez mieux les sources si vous voulez hisser le débat sur Feuerbach aux cîmes des petites affaires internes à wikipédia. « Propos haineux » allez en plus acquérir un dictionnaire de langue qui vous sera utile pur modérer vos effets de styles outranciers quand vous êtes incapable de parler méthodo ou fond. Essayez de citer vos sources avec un peu plusde rigueur et d à propos et apprenez que certaines pages sont, par leurs sujets, éminemment liées entre elles, ce qui est bien le cas ici. Mogador ✉ ","Men have XY chromosomes, and women have XX chromosomes. A man wearing a dress is still a man, you imbecile."
" Alors Utilisateur:Fredeti, je suis désolé, mais la seule chose que j aie comprise à tes vociférations, c est que tu es très énervé, et que brailles en majuscules, et que tu emploies un vocabulaire ordurier. Alors tu te calmes et tu expliques tes idées de façon courtoise et compréhensible ; ou alors   je   te calme. RamaR ","Votre site à la con a volé la place du dictionnaire. Vous êtes un effet de communication, et avez supplanté l information. Merci pour votre super coup de com , qui a bientôt éradiqué l usage de livres, en vous faisant passer pour les  intermédiaires de l information . Biographes ? Ces mêmes biographes qui s étalent la crème de bronzage sur France 2 ? C est une blague ? Allez donc vous déplacez à la BN, lisez MK, et mon dieu vous les verrez les références au catholicisme."
 Le commentaire de diff renvoie à ton message au bistro. Une seule page (pas en .js) reste dans la catégorie ; je te laisse gérer ce cas particulier. Zetud (d)  Pourrisseur de RC d un soir,"    ARRETER L HYSTERIE COLLECTIVE AVEC  ZIZOU      Zidane n est qu un footballeur, un individu qui tape dans la ba-balle. Il n est ni médecin ni écrivain ni astronaute. Laissez-le redescendre à la hauteur qui est la sienne. On assiste à un décalage incroyable de sens des mots on le dit  modeste  alors qu il n y a de modestie que quelques difficultés à s exprimer ; on le dit  exemplaire , alors qu il n a d exemplaire que le salaire ; on le traite de  héro  alors qu il n est qu un parvenu. Cette dérive traduit bien la médiocrité de notre société qui n arrive plus à concevoir les rêves qu à la hauteur des zizous. C est lamentable. La France est toujours prompte à mythifier les personnes de leur vivant. Mais la réalité est bien là et c est naturellement en deça. La chute n est que plus lourde. La cité, c est la cité, on l a tous très bien vu. Désolé pour mes amis Kabyles, mais ils n ont qu à choisir d autres héros, comme Lounès Matoub, un vrai héro, lui ! Mais il est vrai qu on a des héros qu on mérite. Ou dont on hérite ? Auquel cas, évitons de transmettre les zizous à la génération suivante ! "
"Omnibus (d)  propose de renommer ce paragraphe en  Le déclin  en y incluant l année 1995 jusqu à 1999, et d en créer un nouveau intitulé  La parenthèse jazz  pour la période 2001-2003.","Non mais t as pas honte A2 de nous bassiner avec tes accusations digne d un paranoïaque du moyen âge qui a peur d être brûlé ?! J ai été prévenu par Liveloki hilare, moi ça ne me fait pas tant rire que ça... J ai fini par vouloir une fusion de l article c est pas pour rien. J ai même fait le couillon comme vous au point de renommer des articles sans les majuscules comme celui de la société bla bla industrie française en Russie... C est dire ! Au fond, je m en tape aussi de cet article, j ai quitté l établissement cette année, je me battrai pour l uni Lyon 3 si jamais. Par contre Cyril-83, ton débat en toute sérénité fallait le lancer à l époque où j éditais beaucoup (trop ? peut être... Je devais apparaitre trop de fois dans les modifications récentes c est bête) l article encore nommé avec les majuscules, et pas passer en force pensant être un garant du savoir sempiternel de la langue française, quant au renommage de mon compte, ça vous (pas VOUS personnellement mais d autres) à me contacter à mon adresse personnelle... A0B1C2D3 (d) "
"Parlant de « modifs inutiles et injustifiées », l’organisation de cet article était tout à fait conforme aux modèles 2 et 3 (Olivier Besancenot ; Clara Schumann) desdites conventions depuis ses origines, jusqu’à celles en date du 31.1.14 par sous prétexte de « compléments ». 184.153.79.245 (discuter) ","right|200px Dis donc, c est toi qui est venu abimer Wikipédia l autre jour ? Fais gaffe, tu es repéré. C est pas Facebook ici. On sait maintenant qui tu es, où tu habites. On connait ta mère, ton père, ta sœur. On t en donnera des hommages. PS: Apprends l orthographe aussi, ça pourra peut-être t être utile si tu arrêtes de faire le con!"
"Vos exemples ne sont pas adaptés, Louis Pouzin a reçu de nombreuses distinctions permettant de la classer clairement comme un personnage de premier plan dans ses domaines de compétences. Pour Hubert Zimmermann, i n a certes reçu qu un prix, mais a été chef d entreprise et est présenté comme une personne qu il est nécessaire de connaître pour comprendre l évolution des réseaux pré-internet. Cela ne me semble pas être le cas de Stéphane Bortzmayer.","VA TE FAIRE FOUTRE, SALE FILS DE PUTE ! SI ON ÉTAIT EN FACE DE TOI, ON TE CASSERAIT LA GUEULE !"
"Remarque par contre, la propagande comprenant une bonne part de doublepensée, les fusillades étaient faites pour faire passer à la fois les messages « ainsi mourront tous ceux qui mèneront une lutte armée contre vous » « on ne tue pas de bon français, au contraire on purge la France de la racaille judéo-communiste » Vichy s attribuant en partie le mérite d avoir détourné la colère allemande sur les communistes. BOCTAOE. Ou pas. Barraki   Retiens ton souffle!   ","Sale vendu qui suce BHL , amuse toi bien a corrigé ton site de MERDE d intello traitre a leur nation. 9:32 et tu passe ta vie a corrigé HAHA tu fait pitié"
"Un exemple typique de CHestov. Sous IP (mais sans se cacher complètement - parfois il se cache mais pas là), il massacre une page de discussion pour qu on ne comprenne plus qui parle à qui. Et accessoirement, pour ôter fourbement la parole à ses contradicteurs . C est ce genre de malhonnèteté qui a de quoi rendre violent. (->Jn) ","Tu n es qu une merde, une grosse merde, un trou du cul, un de ces connards qui se croit utile en croyant tout savoir et en se permettant de parler au nom des gens. Pauvre con tu sert à quoi? Mêle toi de ta vie de oocu et de frustré ce sera déja une belle victoire pour un pommé comme toi. Ne t avise plus à quelques modifications que ce soit. Pauvre type."
 Ce personnage pratique la discrimination ! il y a d autres associations de fait sur la page et on leur fait rien ! ,"Je crois que vous avez bien fait de partir à la retraite parce que vous n êtes visiblement pas très vif d esprit. Je vois que ce n est pas la première fois que vous modifiez sans sources les articles des autres. il y a d autres gens qui se sont plaints. Et pourtant 10 ans que vous êtes sur Wikipédia et bien... Espérons que vous arriverez à comprendre un jour. Il suffit d une simple recherche GOOGLE en anglais pour voir les résultats Johnny était connu pour être l Elvis Français à l étranger https://www.google.com/search?name=f&hl=en&q=french+elvis et même en français https://www.google.fr/search?name=f&hl=en&q=elvis+francais Les imbéciles qui se prennent pour des lumières ne cesseront jamais de m étonner ! votre présentation m a fait mourir de rire ! PS Ce n est même pas la peine de me répondre car je ne lirai pas, je n ai pas de temps à perdre avec les idiots."
"La source en question provient de la Gazzetta. Ne t avise pas de m expliciter ton improbable supériorité intellectuelle. Je suis un auteur publié, je suis un poète publié. Je suis un scientifique travaillant avec les plus grandes structures française. Je ne maîtrise rien moins qu une légère accumulation pour tenter de déflorer ton arrogance bienveillante. Au plaisir. Vioxx","Chassez le naturel, il revient au galop. L antisémitisme de Soljenytisme est parfaitement avéré et si vous vous renseignez un peu sur l histoire des nationalistes et patriotes russes vous ne seriez pas   étonné  ~, c est l-bas courrant (cf par exemple Lev Goumilev dans un autre genre. Quand à votre remarque sur un   Siné de droite   elle est particulièrement imbécile. Encore une fois, par ailleurs vous utilisez l attaque personnelle contre votre interlocuteur, pour moi, c en est assez. Tout est documenté, ce n est pas   non-neutre   à vous d aller écrire ce qui vous plait de voir plus développé avec des sources. Mais cela, vous en êtes incapable juste distiller votre fiel-tradi, anti-sémite, anti franc-maçon, anti   gauchiste   et   anti-gaie  , pour vous paraphraser. Mogador ✉ "
"Déjà il faudrait te calmer ! tu n as pas la sciences infuse. Personne ne rejete en bloque les remoignages oraux. Je te demande de justifier et de donner des examples plus précis. je suis désoler mais je ne vois pas pourquoi je prendrais ce que tu dis au pied de la lettre ! sans justifications. site tes recis amerindiens, chinois...etc pour dire qu il y a bien eu contact entre chinois et meradiens et de la contamination.. ammicalement Rutao ","Je vois que tu crains guère d étaler ta stupidité. Il faut en effet ignorer les bases les plus élémentaires de la logique pour assimiler des propositions aussi différentes que « Croire à la race comme cause déterminante des aptitudes humaines » et « Admettre l existence des races » Et quel est donc ton objectif ? Qu une partie de l humanité traite l autre de racistes, que l autre considère la première comme des crétins, et qu ils se tapent dessus pour faire bonne mesure ? C est cela, ta contribution à la paix des peuples ? Gemme "
"Non. C est trop tard. Vous êtes le wikimaillon faible, Pymouss, au revoir. Alphos [[[Discussion Utilisateur:Alphos|me pourrir la vie]]] ","En réponse à Shaolin128: aucun des liens que tu cites ne permet d étoffer tes accusations. Ce ne sont que des sites inconnus auxquels tu renvoies, comme on pourrait en créer des centaines, qui ne montrent aucune objectivité. Par contre on peut noter qu alors que tu es un négationniste acharné du génocide arménien, une vérité t a été révélée: il y a eu génocide oublié des azéris. Comme ça, tu as cette vérité qui t es tombé dessus, et là tu n as aucun doute ni nuance dans les termes que tu utilises. Bien sur, l accusation que tu portes permet de montrer une nouvelle fois que tes interventions n ont qu un but: salir un peuple, attiser la haine raciale. Mais ici sur Wikipédia, tu es prié de trouver des sources VALABLES pour les liens qui pourraient illustrer tes illuminations."
"Monsieur Pascal-Pierre arretez de jouer au malin, vous avez ecris vous même la totalité de cet article sur la page energy observer que nous avons transferé sur cette page. cela devient ridicule de votre partAeroceanaute (discuter) ","Michelet, ton avis sur ces pages n a absolument aucune valeur. La seule et unique personne problématique sur ce concours, c était toi. J en profite une nouvelle fois pour féliciter Gemini de t avoir botter le cul. Bureau des réclamations "
