chosen,rejected
"Definitely Brother Blood. I mean, is he not after her every reincarnation? Even going so far as to making a new body AND bring out hell? Please.",HAHA!! i agree. plus any jew knows that those silly kids are not typical jews!!
"My point is that other reporters behave as she did all the time.  It's what they do.  Ask tough questions and press for answers. If it's a conflict of interest for her, then it should be a conflict for other reporters too.","""
Everyone who doesn't think that what I did was a good idea is a fucking retard.  Go fuck yourself in the asshole while jumping off a bridge.-The'FortyFive' """
There is no need for it. I like the present solution.,"Iranian (.ir) garbage, to"
Really?  And how will you be able to prove that the person coming back after the block expires is the same one responsible for the outburst for which the IP was blocked in the first place? 24.5.122.13,"Yiur house is ugly, too."
"What an absolutely idiotic decision to put up that stupid notice. OK, so are we to remove every other sandwich page on Wikipedia? Of course not. So lets stop being silly, remove that notice and just get on with the rest of our lives.","Do you know what you are? You are a stupid Canadian. And do you know what stupid Canadians do? Nothing. They speak French, and play stupid ice sports. Case closed."
"Powhatan warriors
There should be a section about warriors from Native American tribes, including the Powhatans. User:Angie Y.","Hey, you squinty-eyed Jap. 

Go to the Japanese Wikipedia, where you belong."
", I am blocked for this??? This is absolutely horrendous treatment, I am incredulous",fuckin crikey fuck off ya fuckin bloke. Crikey.
"Mumble at the floor,  Mumble at the floor,  Mumble at the floor, Mumble at the floor, Mumble at the floor,  Five times...I’m done for the day AWESOME!!","""#REDIRECTTalk:""""V"""" Is for Vagina"""
"Fluffernutter, I don't think this needs mediation, thanks. Scotty is a big boy and so am I. We disagree over something, and we could have handled that very well, I suppose, until someone came in between and started throwing blocks about. Scotty, I'm sorry for what I said: you hurt my feelings and I let it be known. I'm not going to come back here since I don't want to bother you; you can always drop me a line on my talk page and you're welcome to leave a TB template as well, pace DNTR. Take it easy,",Wikipedia can lick the fattest part of my dick fuck nigga  by caleb cronan
"Hi again, KS. I just saw your response on the noticeboard and wanted to thank you for your understanding. It's possible that the survey you received was part of a series of Editor Engagement Experiments that being performed to try and get editors editing again. And also to fix some of the problems we've found. You can find more information at WP:E3 if you are interested. We are also discusssing issues and leaving suggestions on the talk page there. If you have any improvements or thoughts you'd like to share, they would be most welcome. Thanks. 64.40.57.45","== Eh? == 

 Who the fuck are you?!?"
":Hmm, stupid Google News - I didn't notice that its default search was only the prior month. No wonder. -",u made ur damn personal attacks when u called me a vandal bud. all i did was update it. if u dun like how i write u can rewrite it but dont u damn go deleting shit without replacing it.
"in Central American, working for","*Everything stated here is the FACT, it is like 1+1 = 2, do you need a source for that, too?! are you people that stupid? hello, there is no Asian male doctors in this show, this is a simple fact, why do you need a source for that?!"
""" 

 I don't even have to click on your link OM to know what your bitching about.  I've decided to vote for Bob Barr. Mainly because his Wikipedia article isn't so damn frustrating.  Based on that alone, I feel he'd make a good Leader of the Free World.     ""","Suck a dick you little cunt 

then go and take your uncle deep up your tight little ass"
"==One-second blocks yet again== 
 Hi, Centrx. I've edited the thread on one-second blocks on WP:AN, and also edited the blocking policy to reflect what seems to me to be the consensus on AN. I know you've already made your opinion clear, but in view of my bold policy edit, I would really appreciate it if you would respondjust briefly, if you preferto what I say on AN.  |  .","A Message to You Allie
Oh HAI, cockmonkey n!gger!"
"""

Hi Rholton.  What I'm trying to do here is create a good article that contains all the information on these towns that is presently in stubs.  All the stubs can then redirect to this article.  If they weren't just stubs, but proper articles, then there wouldn't be a point.  They are not about to become more than stubs though, as I created the stub on Euroa about a year ago and it's still a stub.  If some become large articles then I can just have a link to them from this article.  It can also link from """"list of victorian towns"""" which names each town.  By doing this you will now go to a large article instead of one stub, getting a better overview of the towns in victoria.  I'm still working on it, and I hope that you will give me a chance to finish before doing anything like a VfD.  Not that that would be necessary anyway, as you can redirect """"victorian towns"""" to """"list of victorian towns"""" if you don't want it to be kept.  15:12, 18 Apr 2005 (UTC)""","Lisa Williams is a total fraud 
No offense intended but are you fucking insane?? She talks with the late Diana! This kind of fake Liza Minelli look a likes should be fucking banned from wikipedia as they are all frauds. Are you an American?"
Hi I'm Armytouche. I love Wikipedia so I decided to join. It's Fantastic. But I hate JamesBWatson. Bobba you for banning Macy emerald.,"Liar, Liar, pants on fire
Seriously I looked at your contributions, the tennis portal pages and the tennis page and there has been no descussion what so ever. Please do not lie 194.66.216.40"
"""I threw in that point about DoReMi and the use of the phrase """"Sexy"""" if anyone has the right quote, that would be brilliant.  

 ""","""

 A pussy for you! 

i bet u wont get none u stupid ass virgin

  
"""
"""

 Typi-pedia! 

An administrator censors a discussion page. The same administrator posts something on my talk page. I reply. The administrator censors my talk page. You just get worse and worse. Is it any wonder that Wikipedia's reputation keeps dropping, and that Google's """"Knol"""" project is ready to wipe Wikipedia clear off the map?""","What up G? 

You suck, ya jackass.

No serious, get a life, and that's coming from a quasi-hermit, myself."
"""

 Important Notes Before Editing The Article 
 Please read  editing tutorial and  new contributor help page before editing the first time. This  cheatsheet is useful.
 Please add  inline citations, enclosed in """"ref"""" tags, to ensure your new text is  verifiable.
 Please read  content guidelines for US city articles.
   

 Suburb 

""",""" 
 ::shit!!! o nooooooo, the white hand of DOOOOMMMMMM!!!!! AHHHHHHHHH.......  """
"Please read the whole conversation before putting jugement or warnings on to me please!  http://lellebylle.blogspot.com/2006_10_01_lellebylle_archive.html your blog].

I have all the time acted in good faith and with openness, and any way been accuesed for the opposit, this is I bleive on more example, taking a citat from its context it looks like I am cheating, but if you look carefully I only tried top help a friend to lears and become Wikipedia contributer in another place then what is discussed here. Therefor it is no meatpuppit or what you call it, I am only trying to be a contributer in Wikipedia, but now I am harrassed and Calton is attacking me and my wirk in ecological economics, ecotheology and swedish version of both. So if I am wrong and he is right I will say good bye and leave Wikipedia.","Suck COck!!!
you do!!!! you do!!!! 05:33, 17 Jun 2005 (UTC)"
"I you think information in an article should be removed, please explain why on the article talk page or in the edit summary.  03:21, 18 Apr 2005 (UTC)","IMHO sulfur looks stupid. And, my science teacher spells it Sulphur, and she is always right ;-) so SULPHUR!"
"Cobaltbluetony your a knob. A total jobs worth that is restricting the masses from East Craigs finding out info about their local football team. The amount of pish articles on this site that are allowed to stay compared to genuinely interesting and well supported topics is a joke to me. A secondary or tertiary sourced website..? I'M A PLAYER FOR THE TEAM..!! WHY WOULD YOU NOT ALSO ALLOW PRIMARY SOURCED INFORMATION FOR TOPICS, SEEN AS THE INFO THEY SUBMIT WOULD BE ENTIRELY GENUINE AND NOT MADE UP..! As a secondary source of information on the topic of Cobaltbluetony, can I create a page detailing how much of a queerhawk he is...? Your in sport, Ross McLeod","== Madblast == 
 asshole"
"""

There has been no dispute over the organization of the section until you arrived. Please take a look at our primary source for the section's data: the Pew Forum's Religious Landscape Survey. Please note, the data on those professing a faith—any faith—precedes the data on those who are """"unaffiliated"""" (""""atheist"""", """"agnostic"""", """"nothing in particular""""). OK? Do you understand now? The section's current structure does reflect the professional standard.—  """,I FUCKINGG LOVE TACOS!!!!!THERE THE FUCKINGG BEST BITCHH!!!!1 NOW SUCKK MY DICK!!!
"Thevar is  a backward caste 

Thevar is a backward caste. They are tribals with out culture. Please dont promote your caste. Thevars are ideally SC/ST and are not allowed in temple.",""" 

 :Please don't use racist expressions like """"Jap"""" on my talk page. In fact, in general, don't come to my talk page to post bullshit.  '''' """
""" 

 == duplicates == 

 We only need one Allen shofe. I will delete the lesser developed. ""","We own the project so how the heck is it Unambiguous copyright infringement????? And it wasnt written in a promotional way, it just explained the project and the system requirments! I'm starting to see why so many people hate wikipedia..."
"""

Dear Laveol, have you ever heard of 'Bulgarian Citizenship Through Naturalization'. That means, a citizenship can be granted to any singer, acter, sportman etc. where the state decides to whom the citizenship is granted done through a quick procedure. As much as the Brazilians in Macedonia are Macedonian by origin, so Baldovaliev is Bulgarian by origin. Because the source given is irrelevant and since I do not want to argue too much, I will remove the sentence, otherwise you should prove the Bulgarian origin of all Arab citizens in BG. ašo """,Poop is a smelly brown lump that comes out of your butox.
"Hi Anne! 

Do you remember me?",Levy is in favor of ending the Jewish state.  This whole Wik Ped is filled with sick academics who could not get real work and hide within the left protected academic walls of protection.  We have seen them before as they folded in front of Hitler and Stalin.  Levy is a self hating Jew.
"Sorry about that, you were the first victim of my laptop's touchpad... time to buy a mouse. My apologies again.","Mongo, I demand a clear and clean apology for this insult. And you don't know me, either you apologize or I whoop your ass. P"
== Talkback at SamBlob's userpage ==,"== Don't post it again or I'll kill you!!! == 

 WHO THE HELL SET IT AS A PS3 PORT ON THE PLATFORMS SECTION!?!? Microsoft has a contract with Bungie for the halo series. I highly doubt Microsoft will sell thier biggest killer app to sony. Bungie origanally made games for the Mac, but you don't see halo on it. Especially don't post it again if its some uncomfirmed dumbass rumor as it was stated."
"""

Treatment of Homosexuality

I'm sick of wrestling with religious zealots over the """"Behavior Modification"""" section in the article, I've edited the article and believe that the most NPOV way I can describe FMI is """"vehemently anti-gay"""", it should also make the right wing POV more difficult to gain traction now that I've mentioned that the American Psychiatric Association removed Homosexuality from their DSM in 1987, leaving such supposed """"treatment"""" to nutjob firebrand preachers with some jump cables and a car battery. (sarcasm) ""","You're the virgin in the smke that I've always wanted to sex up! 

I think that I am going to sue you for being mean to me. I'll get my llawer, and you can get yours! lets see who wins in that fight. Ha!

Love Ya - xxxx"
"Your opinions and presence is neither wanted nor requested on my page
Do not write on my talk page again or you will be reported for WP:Harassment.","I don't understand === 
 why you hate me and rape my children. Can I haz benefit of doubt plz? Also, plz stay away from the kids. 

 =="
"""

Talkback

 Capture me. Moves. """,I think we should add some tags and get rid of some of the crap.
"Thank you for experimenting with the page Andy Milonakis on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. Thank you for your understanding.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.","hey dickwads. stop hijacking this wiki. these are the final days of ytmnd. they need to be documented. PS BY THE WAY, you're a fucking idiot for believing a wiki article as fact. do a whois lookup. fucking wikinazis. oopssorryguys.ytmnd.com/"
""" 
 ::The use of the title """"Notes"""" seems pretty well used, but since sources is as well, I changed that one. Thoughts? Thanks  ""","And how do you know I did not talk to the owner of that specific site or that I did not create the information on that site myself?
Go to hell you annoying policemans! You make editing wikipedia NOT ENJOYABLE!"
""" 
 ::::""""As his fourth clerk, Justice Thomas has hired Christopher Landau, who in July completed a year's clerkship with Justice Antonin Scalia.""""  ""","Guys, it's just simply me that put there Moldovans (Romanians) 78,2%, and I was not logged in, and don't give quickly the fault on Bonaparte, he's gone from longtime now from this bullshit of Wikipedia, 'cause there's no purpose with hypocritic people like you. I modified that, everybody knows that that's Moldovans and Romanians are the same shit, anyhow the census will say it. They speak Romanian, and not Moldovan how they sustain. A Romanian understands perfectly when a Moldovan is speaking it's fuckin' language called Moldovan, and vice versa. Moldovans are doing this because they are a gang of betrayers and retarded that don't have idea what's their ancestry. Let's be reasonable now, even if I think that you people here are too stupid to understand this. They were Romanians until 1940, and suddenly they changed of ethnicity because they are an different country than Romania.   ' 10 June 2006"
""" 

 Great  - I think you have done a great job now and the article is looking better now it does put in the dates for each sister. I think that you have a good point about why it was rather stupid for the box to list """"past members""""  - also, to refer to """"past memmbers"""" would confuse people and  
 may have led some to believe that there were still some current members, which   - now Patty Andrews has died  - is not the case.   ""","""
One last thing. Tiptoety, I was not a part of ED but you successfully drove me there – I opened an account a couple of days ago. I honestly tried to start on a clean slate and somehow contribute to Wikipedia with a healthy portion of common sense. Unfortunately, I fell victim to bureaucratic masturbation, which is fairly common here. You people have given me the ultimate proof that admins, bureaucrats, checkusers etc. don't know the first thing about properly investigating sockpuppets and block evaders. You fling arbitrary blocks by association, protect wikibullies, bite newcomers, """"guard"""" articles based on communal POVs (yes, yes, don't even try and deny it), refuse to exercise the tiniest bit of common sense in any situation... the list can go on for much longer, I just don't give a fuck anymore. Rest assured I'll have a new username sometime in the near future, I still want to be a good contributor because I really want to make Wikipedia better, as opposed to what the so-called """"seasoned editors"""" do here. It's like a badly run political party in here. You're the same bunch of trolls as ED... the difference is that at least they admit it while you pretentiously mask yourselves as a """"civil community""""... my ass. This is why Wikipedia is a joke in the eyes of any serious scholar community. Buh-bye for now.   """
"Editing My Own User Page is Not Vandalism ==
Please explain to me why you think it is ok for you to dictate how my user page should look...if it is not offensive and I am not vandalizing articles?
71.80.121.0  

I can report your abuse of power to an admin.

==",You're an asshole  how's that for a stereotype. Sheesh.
REDIRECT Talk:Downtown West – Kerby,"Musarabbyahmad, to hell with you motherfucker Dawnseeker 
You motherfucker meathead Dawnseeker2000, who the hell are you? Why you removed my earthquake page? You didn't do this right to remove my editing. My work is to fix and edit the true words and incident of Wikipedia. In fact, there is a mistakes in Wikipedia, So I want to fix my Wkipedia. Don't revert my edits. This is true and re-correct the Wikipedia. Hope you understand."
""" 

 == Style of 2012–13 Manchester City F.C. season == 

 Hey PeeJay. Hope you are bearing up well, it's been a bit since we talked. 

 Just wanted to consult you on the style of 2012–13 Manchester City F.C. season. I believe we have discussed this before, and I have made plain my preference for a well-designed and laid-out article over enforcing the uniform standards of the majority of articles. Recently an unregistered user came to the new season's article and changed the entire page to the style in use on a number of other season articles, but one which has been consistently rejected by the editors of the City pages. I reverted back, asking him in the edit summary to explain his decision or hold fire - he simply reverted my changes with no comment. I admit I came close to edit warring before going directly to ; he editted back again and never replied. Since then,  has made plain his disliking of the new style. I would just like to know whether you consider it bad form me to continue reverting the changes until we at the very least get an explanation from the user, and if it is indeed not objectionable that we prefer our own unique layout, that you could possibly suggest a method we could use to protect our layout? I fear if we keep reverting, that the edit war will indeed happen until a sysop steps in one way or another. I am willing to use my rollback status to protect the page, but I can only do so much... 

 Your thoughts?   ""","::Oh, and telling Cyphoidbomb to go die in a fire. It is where that f**ker belongs, in hell."
"26, 23 August 2008 (UTC)

Yes you can. The opinion is commonplace, and you have not answered any of the relevant points.   13","""
The album cover is fucking atrocious. Gaga is simply throwing out random ideas. But then, I love how kickass the music is on """"Judas"""". The production is the best I've heard among all songs releaed this year. And woooof, """"Judas"""" cleanup was hectic. —  (talk2me) """
"""
And your point regarding the main issue here is what, Binksternet?? I happen to think the opening statement in the lead is too """"busy,"""" but if we are going to keep its current structure then """"what it classifies as hate groups"""" is fine.   ""","This has nothing to do with a Jewish cabal or anti-semitism. It has to do with Orangemarlin being a jerk, an imposter and a sockpuppet."
"Changed the template
changed the template and added the new one includes his signature and his work.last template did not describe it memorials dedicated to him are in mohandas karamchand gandhi template.",F_UC*CK YOU COCKSU*_CKING MOTHERFU*_CCKER
""" 

  I think the article does need some more editing to explain, with sources, (a) where the different names are used (b) whether they are actually referring to the same food. For example, this article in the Illinois Times says """"In the mid-Atlantic coastal states and New England they’re more likely to be called scallions; everywhere else, they’re green onions"""" which doesn't imply that """"scallion"""" is used by """"most"""" English speakers as the article now says.. """"Scallion"""" seems to be used in Northern Ireland, but not in England in my experience – there they are called """"spring onions"""".   """,Con means vagina here  24.09.07
I can't believe she is 48 years old... SOURCE?!,"fuck off 

don't fuck with me . fuck off"
"""

 Congratulations!  

Glad to see that Shunzhi Emperor is now a Featured Article. Keep up the good work!  Wha? """,How big is your pee pee.
"::Gniniv says he's retired. We shall see - there was a possibility he would have ended up banned (see the discussion at ANI). Funny, the quote from from someone described as an anti-Creationist.","Hey moron, I could easily log out and make edits with another username, and oh 72 hours I'm scared. Moron."
"Your advice sounds like a threat, and that is not appreciated. In any case, what does WP:EW have to do with this 1RR discussion? If I am right, then I am entitled to 1 revert, and there is no edit war. If I am not, then there still is no edit war, because I at last thought I am right. So, again, what does WP:EW have to do with anything? As you can see from my edit on that page before and after what you claim was a second revert, my only goal is to improve that article and reach a version which is both good and everybody can live with.",this is fun! fuck you wikipedia!ha ha niggerz!!!!!!!!!lolololol
"== Signpost == 

 I referred to it in that way originally because it was brought against you, even though all three of you were similarly defendants.  Nevertheless, I'll fix it now; thanks for bringing it up to me.","""the tone of this is inappropreate!!  """"yankee carpet bagger""""?  i don't even klnow what that is.  Nasal Whine?  these ignorant redneck southeners all want to fight the civil war over again.  Getover it!  you lost.  you should be happy that we even want to live down there.  Maybe you can listen to the """"Yankees"""" on the radio and learn how to talk better.  Stop trying to be different > its just ignorant.  wikipedia is for all cutlres and people to cooperate not for racist backward people to copmplain about the north. 

 """
"per physical appearance 

In regards to your question about adding more pictures, one of the main concerns of editors on the MJ page is that the pictures are cluttering up the text and making it more difficult to read. I would have to agree with this concern: as nice as pictures are, wikipedia is about information and this is conveyed through text and to-the-point pictures. I think that putting pictures documenting the change in Michael's appearance would draw undue attention to that facet of his life. Sure, a few pictures are good, but these show him in some important light, whether in a record-breaking video, or on the cover of one of his record-breaking albums, or during a popular performance. That leads me on to your other query, about using images from live, recent events. The only problem there is that, IMO, the picture quality decreases and that brings recentism to the article. Basically, it's focussing too much on the present, whereas wikipedia is meant to equally document MJ's entire life. Finally, regards the 80s picture, I was actually against it a while back, and tried to replace it with a then-recent picture of his acceptance of a 'Legend Award' in Japan. I didn't manage this successfully, but then I realized that the current picture is probably the best one to be there. It is the perfect representation of MJ, in the prime of his career, epitomizing the success that he was, and IMO still is. To put a 2007 picture would bring recentism to the article, and most editors don't like that. Anyway, I hope that I've answered some of the queries you have. If you need to know anything else just contact me on my talk page. Thanks.",""" 

 """"This is laughable. The entire cadre is coming to get me! I didn't register a new username, so it's not a sock puppet, sorry to disappoint you. I was mocking DocFisherKing's use of IP address accounts in order to make it appear that there's more support for his position than there really is. 

 Ryodox """" 

 """"===12-November-2006=== 

  (also ostensibly , among other IP addresses) has a long history of repeatedly reverting my edits (and the edits of other users) to his own versions of the David Duke page, with accusations of vandalism on my part in the edit summary.    

 

 : No truth in that statement, see for yourself!  
 :: Well, nice try  
 * 208.192.66.196  
 : Record Type:   IP Address  
 :: UUNET Technologies, Inc. UUNET1996B (NET-208-192-0-0-1)  
 ::: 208.192.0.0 - 208.255.255.255 
 :::: WS/EXOP OF KEARNEY MISSOURI DBA UNITE | GREATER KANSAS CITY | 
 ::::: EXOP OF MISSOURI | CLAY COUNTY |UU-208-192-64-D4 (NET-208-192-64-0-1)  
 :::::: 208.192.64.0 - 208.192.79.255 
  http://en.wikipedia.org/w/index.php?title=Kearney%2C_Missouri&diff;=prev&oldid;=87189434 

 You didn't fool me!  

 LOL. That """"evidence"""" shows that I am now logged in from the IP of 208.192.66.196. I've been found out! Seriously, though, you're being ridiculous, this is the same disregard for Wikipedia policy that I'm referring to. Someone else will remove your impertinent """"evidence"""" soon enough. 
  """" 

 Whatever you say, it's evidence!  

 ;Suspected sockpuppeteer 

  
 ;Suspected sockpuppets 

  
 ::::: """
"""

 No consensus, no resolution 

Everyone reply here because as of yet you have all failed in giving logical reasons for the keeping of """"marsupial lion"""" as a redirect to Thylacoleonidae due to limited knowledge on the matter. This is what happens when wikipedia lets any ignorant person editing it's pages. I have refuted everything you all have said, have not sidetracked and have called in to question your logics on a number of occasions which you all simply ignore or sidetrack. If anyone actually did take the time to read all your logics they would see how idiotic I have shown them to be. I am not being uncivil I am being truthful, you will not silence me and until you offer reasons with logic I will continue to question this.   ""","Also, I must say that I get banned for small simple edits, while several russians edit in and out bullshit (for people who don't ignore the obvious), or in other words russian propoganda (including the backwards mindset that Russia is not at all involved in crimea). If anything you should ban other editors for reverting my changes, both of whom again I remind you, are extremely biased and shouldn't be treated the same way given the circumstances of their background (government controlled media) and motive to misinterpret news to suit the pro russian view, especially that article holy shit"
"Template 

That makes perfect sense. I just reverted to the original way, but you are right. Personally, I don't think four test templates are even necessary. I usually do Test2, then Test4. If problems persist after that, I request a ban. 04:20, August 15, 2005 (UTC)",I am the oldest idiot alaive!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
"""* The senate report not good enough for you, hey? Here is a quote from Senator Kennedy, from the PDF of the senate report which I linked.

""""Some 2 years ago, the Senate Health Subcommittee heard chilling testimony about the human experimentation activities of the Central Intelligence Agency. The Deputy Director of the CIA revealed that over
30 universities and institutions were involved in an 'extensive testing and
experimentation' program which included covert drug tests on unwitting
citizens 'at all social levels, high and low, native Americans and foreign.'
Several of these tests involved the administration of LSD to 'unwitting
subjects in social situations.'''""""At least one death, that of Dr. Olson, resulted from these activities. The Agency itself acknowledged that these tests made little scientific sense. The agents doing the monitoring were not qualified scientific observers. The tests subjects were seldom accessible beyond the first hours of the test. In a number of instances, the test subject became ill for hours or days, and effective followup was impossible.""""''

""","Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe"
I like sex >=),"It was anonymous on accident, and FYI, I'm not a troll moron.  23:54, 11 Sep 2004 (UTC)"
"XOXO, Bitter Blanton Resident.","""

 Ah, typical drunken Irish bitch. If you even are a bitch. You might even be a man, or an...intersexual thing. 

The Irish are anti-Semites who side with the Arabian imperialists in order steal the Jewish homeland. You scum recognize the fake """"State of Palestine,"""" an illegal Arabian colonial entity on Jewish land."""
I've already indicated where. I'm tired of you ignoring things I say and sources I provide.,"SHUT UP, YOU FAT POOP, OR I WILL KICK YOUR ASS!!!"
"Please refrain from adding nonsense to Wikipedia, as you did to Condom. It is considered vandalism. If you would like to experiment, use the sandbox.  -",""":Thank you very much for blocking him, and thank you for protecting the article. That guy has been vandalizing the page for at least 2 weeks. I tried to be nice to him and I tried to tell him that he should stop, but he would never listen and he would either just call me """"stupid as fuck"""", a """"faggot"""" or just call my edits vandalism. Thank you. -   

 """
"""
Additionally, Amphetamine mixed salts does not seem to be grammatically correct (I read it as """"Amphetamine, mixed salts."""" Should it not instead be Mixed amphetamine salts?  However, if we want to use the prescription label it should just be Amphetamine salts - though non-specific, it is likely the most true to reliable sources.  talk """,""":::::::Perhaps you felt you could do so while finding case by case excuses for deleting all the truly positive ones proposed.  This shit is exactly why dealing with you is so unpleasant, because any attempt to collaborate or engage with you is met with a punch in the dick.  When I said I would support a positive quote, I thought it was obvious to any sentient being that it also meant from a reasonably significant, mainstream, notable source.  Instead I'm on the receiving end of months-long harangues about someone's low traffic blog and a partisan shit sewer.  Fuck this noise, go argue with your mirror.     

 """
"""I have removed A Tern, in design or architectural terms, is any human figure used as a support. from Tern it does not belong there - perhaps you can put it in Tern (disambiguation) and create and article for it, providing you can supply a source for the information.  ""","AT 

Have you bookmarked ｗｗｗ．ＡｎｏｎＴａｌｋ．ｃｏｍ yet? It's sort of like Wikipeda's refdesk, except it doesn't suck."
Hi your name meant the cat 88.,"It Sucks that you're an awful Person=== 

 ="
are so awesome on Wikipedia,", SUCK MY VAGINA WIKIPEDIA"
"|class=start| B1  = n 
 | B2  = n 
 | B3  = y 
 | B4  = y 
 | B5  = y","""
 Here's something for you to report  you have more poop in your pants. Vandals are people who disrupt wikipedia, like people who get bent out of shape over comments made on talk pages for IP address, rather than focusing on something...  Important. They write condescending comments and put images of exclamation points in them and avoid communicating with other people like they're people, instead they use an impersonal language of template-style warnings sent like notices from bill collectors (who would, hypothetically also have poopie pants). You may feel like you're being very noble by reporting this kind of comments to AIV, and that when someone communicates with you in a way that you're not familiarly with or that makes you uncomfortable that it's """"vandalism"""" and """"personal attacks.""""  But it's really not, it's just an emerging bureaucratic culture preventing wikipedia from becoming a true form of social networking and collaboration. Anyway, go ahead, go nuts, pick on people different from you and have me banned. Just remember it has nothing to do with vandalism and everything to do with Ethnocentrism and The Trial by Franz Kafka. xoxoxoxoxo.  """
